experiment_name,experiment_version,response,Q1,Q2,FOLLOWED_INSTRUCTIONS,paper_name,experiment_type,decoding_strategy,model_name,run_uid,collection_uid
Experiment B,Unused Comb,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-2-13b-chat-hf,20240825_040833_7aa441dd,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-2-13b-chat-hf,20240825_040833_7aa441dd,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-2-13b-chat-hf,20240825_040833_7aa441dd,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-2-13b-chat-hf,20240825_040833_7aa441dd,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 2, 'Q2': 5}",2.0,5.0,True,gerrig,alternative,creative,meta-llama_Llama-2-13b-chat-hf,20240825_040833_7aa441dd,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-3-70b-chat-hf,20240825_040751_3f9319d6,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-3-70b-chat-hf,20240825_040751_3f9319d6,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-3-70b-chat-hf,20240825_040751_3f9319d6,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-3-70b-chat-hf,20240825_040751_3f9319d6,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-3-70b-chat-hf,20240825_040751_3f9319d6,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-3-70b-chat-hf,20240825_040751_3f9319d6,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-3-70b-chat-hf,20240825_040751_3f9319d6,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-3-70b-chat-hf,20240825_040751_3f9319d6,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_040544_27630789,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_040544_27630789,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_040544_27630789,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_040544_27630789,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_040544_27630789,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_040544_27630789,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_040544_27630789,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3-70B-Instruct-Turbo,20240825_040544_27630789,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 5, 'Q2': 2}",5.0,2.0,True,gerrig,alternative,creative,meta-llama_Llama-2-7b-chat-hf,20240825_040811_0ac8140f,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-2-7b-chat-hf,20240825_040811_0ac8140f,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 5, 'Q2': 6}",5.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-2-7b-chat-hf,20240825_040811_0ac8140f,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-2-7b-chat-hf,20240825_040811_0ac8140f,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-2-7b-chat-hf,20240825_040811_0ac8140f,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-2-7b-chat-hf,20240825_040811_0ac8140f,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-2-7b-chat-hf,20240825_040811_0ac8140f,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 5, 'Q2': 6}",5.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-2-7b-chat-hf,20240825_040811_0ac8140f,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3.1-8B-Instruct-Turbo,20240825_040328_bb7fbc93,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3.1-8B-Instruct-Turbo,20240825_040328_bb7fbc93,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3.1-8B-Instruct-Turbo,20240825_040328_bb7fbc93,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3.1-8B-Instruct-Turbo,20240825_040328_bb7fbc93,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 7}",1.0,7.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3.1-8B-Instruct-Turbo,20240825_040328_bb7fbc93,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 1, 'Q2': 7}",1.0,7.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3.1-8B-Instruct-Turbo,20240825_040328_bb7fbc93,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3.1-8B-Instruct-Turbo,20240825_040328_bb7fbc93,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3.1-8B-Instruct-Turbo,20240825_040328_bb7fbc93,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,{},,,False,gerrig,alternative,creative,Qwen_Qwen1.5-32B-Chat,20240825_041348_42207b90,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 4, 'Q2': 4}",4.0,4.0,True,gerrig,alternative,creative,Qwen_Qwen1.5-32B-Chat,20240825_041348_42207b90,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,{},,,False,gerrig,alternative,creative,Qwen_Qwen1.5-32B-Chat,20240825_041348_42207b90,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 4, 'Q2': 5}",4.0,5.0,True,gerrig,alternative,creative,Qwen_Qwen1.5-32B-Chat,20240825_041348_42207b90,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 6, 'Q2': 5}",6.0,5.0,True,gerrig,alternative,creative,Qwen_Qwen1.5-32B-Chat,20240825_041348_42207b90,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 4, 'Q2': 4}",4.0,4.0,True,gerrig,alternative,creative,Qwen_Qwen1.5-32B-Chat,20240825_041348_42207b90,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,{},,,False,gerrig,alternative,creative,Qwen_Qwen1.5-32B-Chat,20240825_041348_42207b90,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,{},,,False,gerrig,alternative,creative,Qwen_Qwen1.5-32B-Chat,20240825_041348_42207b90,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-3-8b-chat-hf,20240825_040738_d5142e67,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-3-8b-chat-hf,20240825_040738_d5142e67,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-3-8b-chat-hf,20240825_040738_d5142e67,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-3-8b-chat-hf,20240825_040738_d5142e67,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-3-8b-chat-hf,20240825_040738_d5142e67,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-3-8b-chat-hf,20240825_040738_d5142e67,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-3-8b-chat-hf,20240825_040738_d5142e67,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-3-8b-chat-hf,20240825_040738_d5142e67,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3.1-70B-Instruct-Turbo,20240825_040415_a39d9fa5,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3.1-70B-Instruct-Turbo,20240825_040415_a39d9fa5,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3.1-70B-Instruct-Turbo,20240825_040415_a39d9fa5,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3.1-70B-Instruct-Turbo,20240825_040415_a39d9fa5,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3.1-70B-Instruct-Turbo,20240825_040415_a39d9fa5,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3.1-70B-Instruct-Turbo,20240825_040415_a39d9fa5,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 6, 'Q2': 6}",6.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3.1-70B-Instruct-Turbo,20240825_040415_a39d9fa5,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3.1-70B-Instruct-Turbo,20240825_040415_a39d9fa5,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3-70B-Instruct-Lite,20240825_040628_33f75479,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3-70B-Instruct-Lite,20240825_040628_33f75479,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3-70B-Instruct-Lite,20240825_040628_33f75479,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3-70B-Instruct-Lite,20240825_040628_33f75479,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3-70B-Instruct-Lite,20240825_040628_33f75479,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3-70B-Instruct-Lite,20240825_040628_33f75479,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3-70B-Instruct-Lite,20240825_040628_33f75479,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3-70B-Instruct-Lite,20240825_040628_33f75479,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 4, 'Q2': 5}",4.0,5.0,True,gerrig,alternative,creative,meta-llama_Llama-2-70b-chat-hf,20240825_040908_e0be9c48,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 5, 'Q2': 5}",5.0,5.0,True,gerrig,alternative,creative,meta-llama_Llama-2-70b-chat-hf,20240825_040908_e0be9c48,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-2-70b-chat-hf,20240825_040908_e0be9c48,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 5, 'Q2': 5}",5.0,5.0,True,gerrig,alternative,creative,meta-llama_Llama-2-70b-chat-hf,20240825_040908_e0be9c48,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,alternative,creative,meta-llama_Llama-2-70b-chat-hf,20240825_040908_e0be9c48,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-2-70b-chat-hf,20240825_040908_e0be9c48,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,alternative,creative,meta-llama_Llama-2-70b-chat-hf,20240825_040908_e0be9c48,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,alternative,creative,meta-llama_Llama-2-70b-chat-hf,20240825_040908_e0be9c48,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,{'Q2': 6},2.0,6.0,False,gerrig,alternative,creative,Qwen_Qwen1.5-0.5B-Chat,20240825_041240_7421d021,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 6, 'Q2': 6}",6.0,6.0,True,gerrig,alternative,creative,Qwen_Qwen1.5-0.5B-Chat,20240825_041240_7421d021,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q3': 5, 'Q4': 2}",3.0,5.0,False,gerrig,alternative,creative,Qwen_Qwen1.5-0.5B-Chat,20240825_041240_7421d021,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 2, 'Q2': 1}",2.0,1.0,True,gerrig,alternative,creative,Qwen_Qwen1.5-0.5B-Chat,20240825_041240_7421d021,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,alternative,creative,Qwen_Qwen1.5-0.5B-Chat,20240825_041240_7421d021,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 4, 'Q2': 5}",4.0,5.0,True,gerrig,alternative,creative,Qwen_Qwen1.5-0.5B-Chat,20240825_041240_7421d021,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,{},,,False,gerrig,alternative,creative,Qwen_Qwen1.5-0.5B-Chat,20240825_041240_7421d021,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q3': 2, 'Q4': 2}",3.0,2.0,False,gerrig,alternative,creative,Qwen_Qwen1.5-0.5B-Chat,20240825_041240_7421d021,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,creative,google_gemma-2-27b-it,20240825_040953_81ae5e5d,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,google_gemma-2-27b-it,20240825_040953_81ae5e5d,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,creative,google_gemma-2-27b-it,20240825_040953_81ae5e5d,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,creative,google_gemma-2-27b-it,20240825_040953_81ae5e5d,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,google_gemma-2-27b-it,20240825_040953_81ae5e5d,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 2, 'Q2': 6}",2.0,6.0,True,gerrig,alternative,creative,google_gemma-2-27b-it,20240825_040953_81ae5e5d,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,google_gemma-2-27b-it,20240825_040953_81ae5e5d,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,google_gemma-2-27b-it,20240825_040953_81ae5e5d,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 7, 'Q2': 7}",7.0,7.0,True,gerrig,alternative,creative,mistralai_Mistral-7B-Instruct-v0.3,20240825_041112_30a99417,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,alternative,creative,mistralai_Mistral-7B-Instruct-v0.3,20240825_041112_30a99417,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 6, 'Q2': 7}",6.0,7.0,True,gerrig,alternative,creative,mistralai_Mistral-7B-Instruct-v0.3,20240825_041112_30a99417,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,mistralai_Mistral-7B-Instruct-v0.3,20240825_041112_30a99417,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,mistralai_Mistral-7B-Instruct-v0.3,20240825_041112_30a99417,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 1, 'Q2': 7}",1.0,7.0,True,gerrig,alternative,creative,mistralai_Mistral-7B-Instruct-v0.3,20240825_041112_30a99417,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 7}",1.0,7.0,True,gerrig,alternative,creative,mistralai_Mistral-7B-Instruct-v0.3,20240825_041112_30a99417,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,alternative,creative,mistralai_Mistral-7B-Instruct-v0.3,20240825_041112_30a99417,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 4, 'Q2': 7}",4.0,7.0,True,gerrig,alternative,creative,Qwen_Qwen1.5-1.8B-Chat,20240825_041248_50ec07bf,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,{'Q1': 3},1.0,3.0,False,gerrig,alternative,creative,Qwen_Qwen1.5-1.8B-Chat,20240825_041248_50ec07bf,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 2, 'Q2': 5}",2.0,5.0,True,gerrig,alternative,creative,Qwen_Qwen1.5-1.8B-Chat,20240825_041248_50ec07bf,20240825_203411_5db1e5d2
Experiment B,Unused Comb,{'Q1': 7},1.0,7.0,False,gerrig,alternative,creative,Qwen_Qwen1.5-1.8B-Chat,20240825_041248_50ec07bf,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 3, 'Q2': 3}",3.0,3.0,True,gerrig,alternative,creative,Qwen_Qwen1.5-1.8B-Chat,20240825_041248_50ec07bf,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 6, 'Q2': 7}",6.0,7.0,True,gerrig,alternative,creative,Qwen_Qwen1.5-1.8B-Chat,20240825_041248_50ec07bf,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 5, 'Q2': 6}",5.0,6.0,True,gerrig,alternative,creative,Qwen_Qwen1.5-1.8B-Chat,20240825_041248_50ec07bf,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 5, 'Q2': 2}",5.0,2.0,True,gerrig,alternative,creative,Qwen_Qwen1.5-1.8B-Chat,20240825_041248_50ec07bf,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,alternative,creative,google_gemma-2-9b-it,20240825_041028_94a415da,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,alternative,creative,google_gemma-2-9b-it,20240825_041028_94a415da,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,alternative,creative,google_gemma-2-9b-it,20240825_041028_94a415da,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,alternative,creative,google_gemma-2-9b-it,20240825_041028_94a415da,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,alternative,creative,google_gemma-2-9b-it,20240825_041028_94a415da,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,alternative,creative,google_gemma-2-9b-it,20240825_041028_94a415da,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,google_gemma-2-9b-it,20240825_041028_94a415da,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 1, 'Q2': 5}",1.0,5.0,True,gerrig,alternative,creative,google_gemma-2-9b-it,20240825_041028_94a415da,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 2, 'Q2': 5}",2.0,5.0,True,gerrig,alternative,creative,Qwen_Qwen1.5-72B-Chat,20240825_041434_cc34ef9d,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Removed,"{'Q1': 3, 'Q2': 6}",3.0,6.0,True,gerrig,alternative,creative,Qwen_Qwen1.5-72B-Chat,20240825_041434_cc34ef9d,20240825_203411_5db1e5d2
Experiment A,Pen Mentioned Not Removed,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,alternative,creative,Qwen_Qwen1.5-72B-Chat,20240825_041434_cc34ef9d,20240825_203411_5db1e5d2
Experiment B,Unused Comb,"{'Q1': 5, 'Q2': 5}",5.0,5.0,True,gerrig,alternative,creative,Qwen_Qwen1.5-72B-Chat,20240825_041434_cc34ef9d,20240825_203411_5db1e5d2
Experiment B,Used Comb,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,Qwen_Qwen1.5-72B-Chat,20240825_041434_cc34ef9d,20240825_203411_5db1e5d2
Experiment C,Prior Solution Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,Qwen_Qwen1.5-72B-Chat,20240825_041434_cc34ef9d,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned and Removed,"{'Q1': 4, 'Q2': 6}",4.0,6.0,True,gerrig,alternative,creative,Qwen_Qwen1.5-72B-Chat,20240825_041434_cc34ef9d,20240825_203411_5db1e5d2
Experiment C,Prior Solution Mentioned Not Removed,"{'Q1': 5, 'Q2': 6}",5.0,6.0,True,gerrig,alternative,creative,Qwen_Qwen1.5-72B-Chat,20240825_041434_cc34ef9d,20240825_203411_5db1e5d2
Experiment A,Pen Not Mentioned,"{'Q1': 1, 'Q2': 6}",1.0,6.0,True,gerrig,alternative,creative,meta-llama_Meta-Llama-3-8B-Instruct-Lite,20240825_040609_ef610474,20240825_203411_5db1e5d2
